event,guests,package,location,services_count,selected_services,rule_total,total_budget
engagement_reception,205,simple,tier2,8,catering|flowers|invites|lighting|makeup|music|photo_video|stage_decor,295750,324500
engagement_reception,77,basic,metro,5,catering|flowers|makeup|music|stage_decor,213290,218000
engagement_reception,243,simple,tier2,8,catering|flowers|lighting|makeup|music|photo_video|return_gifts|stage_decor,332950,323000
engagement_reception,181,basic,metro,6,catering|invites|lighting|music|photo_video|stage_decor,329770,308000
engagement_reception,182,luxury,premium,4,catering|flowers|music|return_gifts,322932,371000
engagement_reception,195,basic,tier2,8,catering|flowers|lighting|makeup|music|photo_video|return_gifts|stage_decor,377188,432000
engagement_reception,192,simple,rural,6,catering|flowers|invites|makeup|return_gifts|stage_decor,209064,223000
engagement_reception,108,basic,tier2,8,catering|flowers|invites|lighting|makeup|music|photo_video|stage_decor,303000,280500
engagement_reception,181,simple,tier2,6,catering|flowers|lighting|music|photo_video|return_gifts,222650,232000
engagement_reception,302,basic,metro,6,catering|invites|lighting|makeup|music|photo_video,394940,389000
engagement_reception,308,luxury,tier2,7,catering|flowers|invites|makeup|music|photo_video|return_gifts,540940,590500
engagement_reception,50,basic,tier2,5,catering|invites|lighting|music|return_gifts,98125,104500
engagement_reception,272,simple,metro,7,catering|flowers|lighting|makeup|music|return_gifts|stage_decor,343616,335000
engagement_reception,208,basic,tier2,6,catering|flowers|invites|makeup|music|return_gifts,260250,296500
engagement_reception,251,luxury,tier2,6,catering|flowers|invites|lighting|music|photo_video,426785,389000
engagement_reception,121,simple,premium,9,catering|flowers|invites|lighting|makeup|music|photo_video|return_gifts|stage_decor,313980,329500
engagement_reception,214,basic,tier2,7,catering|flowers|lighting|makeup|music|photo_video|stage_decor,365875,398500
engagement_reception,311,luxury,premium,6,catering|invites|lighting|makeup|photo_video|return_gifts,612306,663500
engagement_reception,204,luxury,metro,8,catering|flowers|lighting|makeup|music|photo_video|return_gifts|stage_decor,585670,602500
engagement_reception,71,simple,metro,5,catering|invites|makeup|music|stage_decor,151256,157500
engagement_reception,92,simple,metro,6,catering|invites|makeup|music|photo_video|return_gifts,174496,174500
engagement_reception,121,simple,tier2,7,catering|flowers|invites|makeup|music|photo_video|return_gifts,196650,212000
engagement_reception,50,luxury,metro,6,catering|invites|lighting|makeup|music|stage_decor,273224,257000
engagement_reception,129,basic,premium,7,catering|flowers|invites|lighting|makeup|photo_video|return_gifts,305775,302500
engagement_reception,145,luxury,metro,5,catering|flowers|lighting|makeup|photo_video,365092,331500
engagement_reception,53,luxury,metro,6,catering|invites|makeup|music|photo_video|return_gifts,248377,238500
engagement_reception,231,luxury,metro,8,catering|flowers|invites|lighting|makeup|photo_video|return_gifts|stage_decor,600046,593000
engagement_reception,402,simple,premium,6,catering|flowers|invites|music|photo_video|stage_decor,430920,484000
engagement_reception,294,luxury,tier2,7,catering|flowers|invites|lighting|makeup|music|stage_decor,509490,572000
engagement_reception,289,basic,premium,7,catering|flowers|invites|lighting|makeup|music|return_gifts,421275,404500
engagement_reception,50,basic,metro,9,catering|flowers|invites|lighting|makeup|music|photo_video|return_gifts|stage_decor,301700,349500
engagement_reception,190,basic,tier2,5,catering|invites|music|photo_video|stage_decor,275625,251500
engagement_reception,156,luxury,tier2,4,catering|invites|makeup|return_gifts,228480,246500
engagement_reception,128,basic,metro,8,catering|flowers|invites|lighting|makeup|photo_video|return_gifts|stage_decor,347480,340500
engagement_reception,146,basic,premium,8,catering|flowers|invites|lighting|music|photo_video|return_gifts|stage_decor,379350,413000
engagement_reception,303,basic,metro,8,catering|flowers|invites|lighting|makeup|music|photo_video|return_gifts,468930,484000
engagement_reception,144,simple,rural,4,catering|invites|photo_video|stage_decor,164796,186000
engagement_reception,120,luxury,metro,6,catering|flowers|lighting|makeup|return_gifts|stage_decor,361760,385500
engagement_reception,296,simple,tier2,7,catering|flowers|invites|lighting|music|photo_video|stage_decor,320800,311500
engagement_reception,50,basic,metro,5,catering|flowers|lighting|makeup|return_gifts,139300,150000
engagement_reception,171,basic,premium,8,catering|flowers|invites|lighting|makeup|photo_video|return_gifts|stage_decor,414225,396000
engagement_reception,176,basic,metro,5,catering|flowers|photo_video|return_gifts|stage_decor,316960,296500
engagement_reception,113,basic,rural,5,catering|invites|makeup|photo_video|return_gifts,176061,205000
engagement_reception,257,simple,tier2,7,catering|lighting|makeup|music|photo_video|return_gifts|stage_decor,320050,300500
engagement_reception,267,basic,tier2,5,catering|invites|lighting|music|return_gifts,274438,284000
engagement_reception,165,luxury,tier2,6,catering|flowers|invites|lighting|music|photo_video,346375,370500
engagement_reception,50,basic,tier2,8,catering|flowers|invites|lighting|makeup|photo_video|return_gifts|stage_decor,246875,238500
engagement_reception,270,basic,metro,5,catering|lighting|makeup|photo_video|stage_decor,396900,421500
engagement_reception,242,simple,tier2,6,catering|lighting|music|photo_video|return_gifts|stage_decor,285300,310000
engagement_reception,139,basic,tier2,7,catering|invites|lighting|makeup|music|photo_video|stage_decor,296812,331000
engagement_reception,109,basic,premium,5,catering|flowers|lighting|return_gifts|stage_decor,236775,212500
engagement_reception,215,simple,metro,6,catering|flowers|invites|lighting|makeup|stage_decor,266840,243500
engagement_reception,313,simple,metro,9,catering|flowers|invites|lighting|makeup|music|photo_video|return_gifts|stage_decor,432824,419000
engagement_reception,77,basic,tier2,7,catering|invites|lighting|makeup|music|return_gifts|stage_decor,207562,200000
engagement_reception,50,luxury,tier2,9,catering|flowers|invites|lighting|makeup|music|photo_video|return_gifts|stage_decor,366350,398000
engagement_reception,59,basic,tier2,7,catering|flowers|invites|lighting|music|photo_video|stage_decor,238062,256500
engagement_reception,353,simple,tier2,6,catering|invites|lighting|music|return_gifts|stage_decor,320450,352000
engagement_reception,128,basic,metro,5,catering|flowers|invites|lighting|music,193760,210500
engagement_reception,209,simple,tier2,7,catering|flowers|lighting|makeup|music|photo_video|return_gifts,265850,281500
engagement_reception,132,basic,metro,6,catering|flowers|invites|lighting|photo_video|stage_decor,297640,319500
engagement_reception,50,simple,tier2,4,catering|flowers|music|stage_decor,112500,108000
engagement_reception,367,simple,rural,7,catering|invites|lighting|makeup|music|photo_video|return_gifts,329732,336500
engagement_reception,136,simple,tier2,8,catering|flowers|invites|lighting|makeup|music|photo_video|stage_decor,257800,260500
engagement_reception,92,basic,metro,8,catering|flowers|invites|lighting|music|photo_video|return_gifts|stage_decor,304920,302500
engagement_reception,320,simple,metro,5,catering|invites|makeup|music|photo_video,304640,317500
engagement_reception,168,simple,tier2,8,catering|flowers|invites|lighting|makeup|music|photo_video|stage_decor,275400,293500
engagement_reception,100,basic,metro,8,catering|flowers|invites|lighting|makeup|music|photo_video|stage_decor,333200,298500
engagement_reception,154,simple,metro,7,catering|flowers|invites|lighting|makeup|music|photo_video,249424,247000
engagement_reception,206,basic,metro,8,catering|invites|lighting|makeup|music|photo_video|return_gifts|stage_decor,412860,426500
